name;age;gender;penalty;time;status;score;id;member1country;member1lastname;member1firstname;member2country;member2lastname;member2firstname;member3country;member3lastname;member3firstname;member4country;member4lastname;member4firstname
Gulbene/PuZNIS;veteran;women;0;20:20:37;;152;189;LAT;Sirma;Gerda;LAT;Zigure;Inese
Kalke;superveteran;mixed;0;22:06:53;;151;263;FIN;Isaksson;Juhani;FIN;Kekäläinen;Kaarina
SPAMMA Uber;open;men;0;23:29:00;;151;60;LAT;Strazdins;Janis;LAT;Skele;Andis
4.maina;open;men;0;17:19:17;;149;7;LAT;Putnis;Aigars;LAT;Millers;Janis
Tosin;veteran;mixed;0;18:26:19;;149;301;EST;Ploompuu;Riika;EST;Käsik;Rene;EST;Raap;Ilmar
Mehed ei nuta;open;men;0;19:46:50;;149;41;EST;Aasa;Marko;EST;Pöld;Tönu
Party-Zanky;open;women;0;22:44:09;;149;168;RUS;Orlova;Anna;RUS;Sakirskaya;Elena
The wild board;veteran;men;0;23:46:45;;149;144;ESP;Rodriguez;Daniel;ESP;Gili;Felip
Punkt leitud;veteran;men;0;15:41:03;;148;135;EST;Sankovski;Raul;EST;Lai;Ivar
LiLeLat;superveteran;women;0;21:46:08;;146;176;LAT;Lebedoka;Gunta;LAT;Seglina;Silvija
Trekkers and nerds;open;men;0;23:46:23;;145;66;RUS;Misharev;Vasiliy;RUS;Pikuz;Sergey
Klaabu ja Tige Kala;open;men;0;20:02:15;;144;32;EST;Karu;Matis;EST;Rebenits;Silver
HP-Sport team Plus;junior;women;0;23:49:08;;144;150;EST;Ustav;Kadri;EST;Pajuste;Helis
HC & Kukko;open;mixed;0;18:19:11;;143;224;FIN;Koivisto;Mirva;FIN;Vuosku;Antte
Matkajad;open;mixed;0;20:04:30;;142;235;EST;Plovits;Kaido;EST;Suga;Martin;EST;Ukkivi;Tiina
Losyashi;open;mixed;0;23:45:33;;141;233;RUS;Artamonov;Dmitrii;RUS;Milkov;Aleksey;RUS;Verkhovykh;Tatyana
Catalunya-Fubysport;open;women;0;23:45:55;;141;157;ESP;Martinez;Barbara;ESP;Font;Raquel
Surikati;open;mixed;0;16:45:34;;140;250;LAT;Upmace;Ieva;LAT;Grivins;Peteris
Higiliikur;open;men;0;20:06:06;;140;25;EST;Muhhin;Indrek;EST;Seppa;Andres;EST;Vilt;Andrus
Jaanuarimutid;open;women;0;22:46:35;;140;162;EST;Eelmaa;Ülle;EST;Pirn;Anne
Silver team;veteran;mixed;0;23:13:31;;140;298;LAT;Sture;Inese;LAT;Sturis;Valerijs
KaLa;open;men;0;23:38:44;;140;28;EST;Ruberg;Kalev;EST;Ruberg;Lauri
Ökva prölla;veteran;mixed;0;23:53:14;;140;305;EST;Antons;Maili;EST;Nokkur;Lembit
TRAILTeam;veteran;mixed;0;23:36:29;;139;302;POL;Misiaczek;Ewa;POL;Olbrycht;Janusz
Up-and-run;junior;mixed;0;21:07:49;;137;207;RUS;Loshkareva;Evgeniia;RUS;Botalov;Andrei
Lido zemu S;veteran;mixed;0;22:21:04;;136;289;LAT;Zogla;Aija;LAT;Zogla;Aivars
SK Raesport;open;men;0;20:07:09;;134;56;EST;Kippar;Raul;EST;Uuemaa;Madis
Visad Vanurid;superveteran;women;0;23:19:10;;134;182;EST;Arb;Eha;EST;Vahu;Evi
kasantsev2novgorod;superveteran;mixed;0;23:33:41;;134;266;RUS;Kazantseva;Alina;RUS;Kazantsev;Ivan
LL;superveteran;women;0;23:11:01;;133;177;RUS;Minina;Nina;RUS;Lisenenkova;Elena
SUSLIKI;open;mixed;0;18:02:04;;132;251;LAT;Alaine;Sintija;LAT;Celmina;Vizbulite;LAT;Mensikovs;Mareks
Skudras no Puzna;superveteran;women;0;21:10:29;;132;180;LAT;Vlodare;Sarmite;LAT;Grinberga;Astrida
